province_name,district_name,prov_norm,dist_norm,treecover_pct,model_potential_treecover_pct,treecover_gap_pct,area_ha,trees_needed
Mus,Hasköy,mus,hasköy,0.0,8.55472763888889,8.55472763888889,37504.26857743698,1604194
Mus,Korkut,mus,korkut,0.0,6.3623316666666625,6.3623316666666625,41314.54607044287,1314284
Mus,Malazgirt,mus,malazgirt,0.0,7.0125120833333465,7.0125120833333465,149168.62878233392,5230234
Mus,Merkez,mus,merkez,0.0,6.359676111111107,6.359676111111107,268080.4811104907,8524525
Mus,Varto,mus,varto,0.0,6.3579441666666625,6.3579441666666625,145589.29271145855,4628243
Nevsehir,Acıgöl,nevsehir,acıgöl,0.0,7.265024305555567,7.265024305555567,66060.09722252404,2399641
Nevsehir,Avanos,nevsehir,avanos,0.0,7.183070833333337,7.183070833333337,84780.06080017981,3044906
Nevsehir,Derinkuyu,nevsehir,derinkuyu,0.0,6.7573902777777635,6.7573902777777635,34698.2970606121,1172350
Nevsehir,Gülşehir,nevsehir,gülşehir,0.0,7.257362500000013,7.257362500000013,101789.7543602206,3693626
Nevsehir,Hacıbektaş,nevsehir,hacıbektaş,0.0,7.239043750000013,7.239043750000013,58418.174313386,2114459
Nevsehir,Kozaklı,nevsehir,kozaklı,0.0,22.853246111111158,22.853246111111158,67188.80364943434,7677411
Nevsehir,Merkez,nevsehir,merkez,0.0,6.754695833333319,6.754695833333319,50919.8819817011,1719742
Nevsehir,Ürgüp,nevsehir,ürgüp,0.0,6.7604958333333185,6.7604958333333185,49965.3510571732,1688953
Nigde,Altunhisar,nigde,altunhisar,0.0,6.712757222222222,6.712757222222222,46800.14956544987,1570790
Nigde,Bor,nigde,bor,0.0,6.71542736111111,6.71542736111111,133291.10309199803,4475534
Nigde,Merkez,nigde,merkez,0.0,18.107653750000022,18.107653750000022,209711.04580806073,18986875
Nigde,Ulukışla,nigde,ulukışla,0.0,16.735819027777804,16.735819027777804,142919.96734888596,11959414
Nigde,Çamardı,nigde,çamardı,0.0,18.102513472222245,18.102513472222245,137787.37432049855,12471489
