province_name,district_name,trees_needed,treecover_pct,model_potential_treecover_pct,treecover_gap_pct
Istanbul,Beşiktaş,394605,0.0,30.783264461999867,30.783264461999867
Istanbul,Büyükçekmece,2317525,0.0,30.783264461999867,30.783264461999867
Istanbul,Esenler,258035,0.0,30.783264461999867,30.783264461999867
Istanbul,Esenyurt,577670,0.0,30.783264461999867,30.783264461999867
Istanbul,Eyüp,0,58.74,30.783264461999867,0.0
Istanbul,Fatih,336839,0.0,30.783264461999867,30.783264461999867
Istanbul,Gaziosmanpaşa,130304,0.0,30.783264461999867,30.783264461999867
Istanbul,Güngören,90607,0.0,30.783264461999867,30.783264461999867
Istanbul,Kadıköy,458411,0.0,30.783264461999867,30.783264461999867
Istanbul,Kartal,191748,37.64,46.46819379837428,8.82819379837428
Istanbul,Kağıthane,225446,0.0,30.783264461999867,30.783264461999867
Istanbul,Küçükçekmece,518142,0.0,30.783264461999867,30.783264461999867
Istanbul,Maltepe,863947,12.05,46.46819379837428,34.418193798374276
Istanbul,Pendik,2340852,21.07,46.46819379837428,25.39819379837428
Istanbul,Sancaktepe,1275992,0.0,46.46819379837428,46.46819379837428
Istanbul,Sarıyer,1480375,9.62,30.783264461999867,21.163264461999866
Istanbul,Silivri,16622008,0.04,53.384908935889854,53.344908935889855
Istanbul,Sultanbeyli,605154,0.0,46.46819379837428,46.46819379837428
Istanbul,Sultangazi,358701,7.8,30.783264461999867,22.983264461999866
Istanbul,Tuzla,2470888,0.0,46.46819379837428,46.46819379837428
Istanbul,Zeytinburnu,210532,0.0,30.783264461999867,30.783264461999867
Istanbul,Çatalca,0,94.22,66.82624635581456,0.0
Istanbul,Çekmekoy,0,92.69,46.46819379837428,0.0
Istanbul,Ümraniye,0,47.54,46.46819379837428,0.0
Istanbul,Üsküdar,291432,3.64,30.783264461999867,27.143264461999866
Istanbul,Şile,0,57.6,46.46819379837428,0.0
Istanbul,Şişli,391802,4.89,30.783264461999867,25.893264461999866
Izmir,Aliağa,5388628,0.0,38.02667557145793,38.02667557145793
Izmir,Balçova,537276,0.0,38.02667557145793,38.02667557145793
Izmir,Bayındır,2150665,11.79,18.456742176430726,6.666742176430727
Izmir,Bergama,44938999,0.22,53.384908935889854,53.164908935889855
Izmir,Beydağ,3440572,0.19,31.871602496602392,31.68160249660239
Izmir,Bornova,0,34.98,18.456742176430726,0.0
Izmir,Buca,1195618,0.41,18.456742176430726,18.046742176430726
Izmir,Dikili,8735874,0.0,38.02667557145793,38.02667557145793
Izmir,Foça,4361297,0.0,38.02667557145793,38.02667557145793
Izmir,Gaziemir,758114,6.94,38.02667557145793,31.086675571457928
Izmir,Güzelbahçe,2066596,0.0,38.02667557145793,38.02667557145793
Izmir,Karaburun,0,60.38,38.02667557145793,0.0
Izmir,Karşıyaka,1548229,1.58,38.02667557145793,36.44667557145793
Izmir,Kemalpaşa,5927413,1.73,18.456742176430726,16.726742176430726
Izmir,Kiraz,4886618,19.59,31.871602496602392,12.281602496602392
Izmir,Konak,1448779,0.0,38.02667557145793,38.02667557145793
Izmir,Kınık,2689816,41.93,53.384908935889854,11.454908935889854
Izmir,Menderes,15589577,0.0,38.02667557145793,38.02667557145793
Izmir,Menemen,14508540,0.04,38.02667557145793,37.98667557145793
Izmir,Narlıdere,787621,14.64,38.02667557145793,23.38667557145793
Izmir,Seferihisar,6327414,0.7,38.02667557145793,37.326675571457926
Izmir,Selçuk,4552178,0.0,38.02667557145793,38.02667557145793
Izmir,Tire,13869018,2.25,38.02667557145793,35.77667557145793
Izmir,Torbalı,11712560,0.0,38.02667557145793,38.02667557145793
Izmir,Urla,9227641,14.54,38.02667557145793,23.48667557145793
Izmir,Çeşme,4113327,0.0,38.02667557145793,38.02667557145793
Izmir,Çiğli,1847555,0.0,38.02667557145793,38.02667557145793
Izmir,Ödemiş,15506482,0.07,31.871602496602392,31.801602496602392
Iğdır,Aralık,24111270,0.0,53.285779740118,53.285779740118
Iğdır,Karakoyunlu,2874352,0.0,53.285779740118,53.285779740118
Iğdır,Merkez,37335060,0.15,51.57767346519712,51.427673465197124
Iğdır,Tuzluca,37769395,0.0,51.57767346519712,51.57767346519712
K. Maras,Afşin,32154480,0.0,42.63668216267263,42.63668216267263
K. Maras,Andırın,20532944,0.99,31.871602496602392,30.881602496602394
K. Maras,Ekinözü,12606278,0.0,43.057864308157995,43.057864308157995
K. Maras,Elbistan,74881718,0.0,57.473990892096396,57.473990892096396
K. Maras,Göksun,43989950,0.0,43.057864308157995,43.057864308157995
K. Maras,Merkez,46509266,2.36,33.43149962897458,31.07149962897458
K. Maras,Nurhak,36719265,0.0,53.912723684426524,53.912723684426524
K. Maras,Pazarcık,21240643,0.0,30.783264461999867,30.783264461999867
K. Maras,Türkoğlu,5930190,0.0,33.43149962897458,33.43149962897458
K. Maras,Çağlayancerit,5993916,0.0,30.783264461999867,30.783264461999867
Karabük,Eflani,3048809,28.86,43.057864308157995,14.197864308157996
Karabük,Eskipazar,6060292,36.33,57.473990892096396,21.143990892096397
Karabük,Merkez,20848901,2.42,57.473990892096396,55.053990892096394
Karabük,Ovacık,12179090,0.0,59.57486820303995,59.57486820303995
Karabük,Safranbolu,24332715,1.21,65.63595459584266,64.42595459584267
Karabük,Yenice,0,83.74,57.473990892096396,0.0
Karaman,Ayrancı,29293216,0.0,24.96918611184006,24.96918611184006
Karaman,Başyayla,4378742,0.0,28.235127924267466,28.235127924267466
Karaman,Ermenek,29110430,0.0,40.477419425233734,40.477419425233734
Karaman,Kazımkarabekir,13353600,0.0,29.25803922007553,29.25803922007553
Karaman,Merkez,79274828,0.0,53.912723684426524,53.912723684426524
Karaman,Sarıveliler,5527944,0.0,28.235127924267466,28.235127924267466
Kars,Akyaka,6295062,0.0,37.99467201318694,37.99467201318694
Kars,Arpaçay,20636672,0.0,37.99467201318694,37.99467201318694
Kars,Digor,22031264,0.0,42.63668216267263,42.63668216267263
Kars,Kağızman,43912055,0.0,42.94640592711692,42.94640592711692
Kars,Merkez,36520827,0.0,37.99467201318694,37.99467201318694
Kars,Sarıkamış,40551644,0.0,37.99467201318694,37.99467201318694
Kars,Selim,19483563,0.0,37.99467201318694,37.99467201318694
Kars,Susuz,14651054,0.0,37.99467201318694,37.99467201318694
Kastamonu,Abana,0,83.2,54.96875804612054,0.0
Kastamonu,Araç,4971821,54.33,59.57486820303995,5.24486820303995
Kastamonu,Azdavay,5621506,27.83,43.057864308157995,15.227864308157997
Kastamonu,Ağlı,0,52.98,41.868907856014594,0.0
Kastamonu,Bozkurt,6480755,9.62,54.96875804612054,45.348758046120544
Kastamonu,Cide,12362855,20.9,53.285779740118,32.385779740118004
Kastamonu,Daday,0,80.37,43.057864308157995,0.0
Kastamonu,Devrekani,7693579,15.33,41.868907856014594,26.538907856014596
Kastamonu,Doğanyurt,3966955,26.63,53.285779740118,26.655779740118003
Kastamonu,Hanönü,8734287,14.58,57.473990892096396,42.8939908920964
Kastamonu,Küre,1160449,50.57,54.96875804612054,4.398758046120541
Kastamonu,Merkez,37056482,0.1,41.868907856014594,41.76890785601459
Kastamonu,Pınarbası,2597285,33.49,43.057864308157995,9.567864308157993
Kastamonu,Seydiler,4445936,0.09,41.868907856014594,41.77890785601459
Kastamonu,Taşköprü,52588205,0.0,57.473990892096396,57.473990892096396
Kastamonu,Tosya,20169958,0.0,41.90430294400953,41.90430294400953
Kastamonu,Çatalzeytin,0,81.15,70.21486383659548,0.0
Kastamonu,İhsangazi,2074499,30.23,41.90430294400953,11.67430294400953
Kastamonu,İnebolu,0,78.41,54.96875804612054,0.0
Kastamonu,Şenpazar,0,95.63,53.285779740118,0.0
Kayseri,Akkışla,10758018,0.0,41.90430294400953,41.90430294400953
Kayseri,Bünyan,13250397,0.0,21.565606711883156,21.565606711883156
Kayseri,Develi,38573518,0.0,41.868907856014594,41.868907856014594
Kayseri,Felahiye,4283419,0.0,21.565606711883156,21.565606711883156
Kayseri,Hacılar,3475335,0.0,41.868907856014594,41.868907856014594
Kayseri,Kocasinan,17109133,0.0,21.565606711883156,21.565606711883156
Kayseri,Melikgazi,3314876,0.0,41.868907856014594,41.868907856014594
Kayseri,Pınarbaşı,68682710,0.11,41.90430294400953,41.79430294400953
Kayseri,Sarıoğlan,6214144,0.0,21.565606711883156,21.565606711883156
Kayseri,Sarız,22724774,0.0,42.63668216267263,42.63668216267263
Kayseri,Talas,7309333,0.0,41.868907856014594,41.868907856014594
Kayseri,Tomarza,29349876,0.0,42.63668216267263,42.63668216267263
Kayseri,Yahyalı,14599450,0.0,21.565606711883156,21.565606711883156
Kayseri,Yeşilhisar,26008219,0.0,53.912723684426524,53.912723684426524
Kayseri,Özvatan,2820620,0.0,21.565606711883156,21.565606711883156
Kayseri,İncesu,21883726,0.0,53.912723684426524,53.912723684426524
Kilis,Elbeyli,3124732,0.0,38.02667557145793,38.02667557145793
Kilis,Merkez,10001501,0.0,38.02667557145793,38.02667557145793
Kilis,Musabeyli,11966260,0.0,53.384908935889854,53.384908935889854
Kilis,Polateli,7622656,0.0,53.384908935889854,53.384908935889854
Kinkkale,Bahşılı,4814200,0.0,50.13997794925729,50.13997794925729
Kinkkale,Balışeyh,11207533,0.0,30.812464632170666,30.812464632170666
Kinkkale,Delice,12849635,0.0,30.812464632170666,30.812464632170666
Kinkkale,Karakeçili,4437140,0.0,50.13997794925729,50.13997794925729
Kinkkale,Keskin,26909698,0.0,50.13997794925729,50.13997794925729
Kinkkale,Merkez,8424693,0.0,50.13997794925729,50.13997794925729
Kinkkale,Sulakyurt,11815325,0.0,30.812464632170666,30.812464632170666
Kinkkale,Yahşihan,5898989,0.0,50.13997794925729,50.13997794925729
Kinkkale,Çelebi,8001369,1.95,50.13997794925729,48.18997794925729
Kirklareli,Babaeski,17095228,0.23,51.973376861296735,51.74337686129674
Kirklareli,Demirköy,0,76.57,66.82624635581456,0.0
Kirklareli,Kofçaz,1558542,59.98,67.01125642117886,7.03125642117886
Kirklareli,Lüleburgaz,25837427,0.0,53.285779740118,53.285779740118
Kirklareli,Merkez,20187470,0.0,23.18476247407145,23.18476247407145
Kirklareli,Pehlivanköy,3549125,0.0,51.973376861296735,51.973376861296735
Kirklareli,Pınarhisar,17468164,0.0,53.285779740118,53.285779740118
Kirklareli,Vize,4271954,56.73,66.82624635581456,10.096246355814564
Kirsehir,Akpınar,14873201,0.0,50.13997794925729,50.13997794925729
Kirsehir,Akçakent,0,35.63,27.623461715884698,0.0
Kirsehir,Boztepe,7787492,0.0,27.623461715884698,27.623461715884698
Kirsehir,Kaman,31132661,0.0,50.13997794925729,50.13997794925729
Kirsehir,Merkez,43329706,0.0,50.04333290271219,50.04333290271219
Kirsehir,Mucur,28890493,0.0,50.04333290271219,50.04333290271219
Kirsehir,Çiçekdağı,11525584,0.0,27.623461715884698,27.623461715884698
Kocaeli,Derince,1422587,1.33,39.48498014705932,38.15498014705932
Kocaeli,Gebze,3660241,35.4,46.46819379837428,11.068193798374281
Kocaeli,Gölcük,0,90.68,75.75612984670919,0.0
Kocaeli,Kandıra,15496169,8.89,39.48498014705932,30.594980147059317
Kocaeli,Karamürsel,8966764,0.4,53.285779740118,52.885779740118004
Kocaeli,Körfez,0,51.16,39.48498014705932,0.0
Kocaeli,Merkez,26693795,0.0,39.48498014705932,39.48498014705932
Konya,Ahırlı,3431694,0.14,24.96918611184006,24.82918611184006
Konya,Akören,20934005,0.0,65.63595459584266,65.63595459584266
Konya,Akşehir,0,46.26,27.623461715884698,0.0
Konya,Altınekin,49835733,0.0,67.5065640809194,67.5065640809194
Konya,Beyşehir,43400016,0.0,43.057864308157995,43.057864308157995
Konya,Bozkır,15338715,0.0,29.25803922007553,29.25803922007553
Konya,Cihanbeyli,149886196,0.0,67.5065640809194,67.5065640809194
Konya,Derbent,7372989,0.0,43.057864308157995,43.057864308157995
Konya,Derebucak,8554756,0.0,50.04333290271219,50.04333290271219
Konya,Doğanhisar,5819710,16.15,43.057864308157995,26.907864308157997
Konya,Emirgazi,28514970,0.0,67.5065640809194,67.5065640809194
Konya,Ereğli,95769307,0.0,66.85561204708458,66.85561204708458
Konya,Güneysınır,11229473,0.0,65.63595459584266,65.63595459584266
Konya,Hadım,9025864,0.0,29.25803922007553,29.25803922007553
Konya,Halkapınar,27474198,0.0,66.85561204708458,66.85561204708458
Konya,Hüyük,12412448,0.0,43.057864308157995,43.057864308157995
Konya,Ilgın,36840968,0.0,43.057864308157995,43.057864308157995
Konya,Kadınhanı,14179371,0.0,24.96918611184006,24.96918611184006
Konya,Karapınar,27843041,0.0,24.96918611184006,24.96918611184006
Konya,Karatay,34346192,0.0,24.96918611184006,24.96918611184006
Konya,Kulu,21359127,0.0,24.96918611184006,24.96918611184006
Konya,Meram,55951126,0.0,65.63595459584266,65.63595459584266
Konya,Sarayönü,14136905,0.0,24.96918611184006,24.96918611184006
Konya,Selçuklu,47653587,0.0,50.13997794925729,50.13997794925729
Konya,Seydişehir,28793747,0.0,43.057864308157995,43.057864308157995
Konya,Taşkent,5348331,0.0,29.25803922007553,29.25803922007553
Konya,Tuzlukçu,9518409,0.0,24.96918611184006,24.96918611184006
Konya,Yalıhüyük,1998973,0.0,43.057864308157995,43.057864308157995
Konya,Yunak,40406638,0.0,24.96918611184006,24.96918611184006
Konya,Çeltik,9109068,0.0,24.96918611184006,24.96918611184006
Konya,Çumra,72822725,0.0,65.63595459584266,65.63595459584266
Kütahya,Altıntaş,0,25.2,21.565606711883156,0.0
Kütahya,Aslanapa,3024272,14.28,21.565606711883156,7.2856067118831564
Kütahya,Domaniç,2934193,9.59,21.133439077941105,11.543439077941105
Kütahya,Dumlupınar,3690628,0.0,21.565606711883156,21.565606711883156
Kütahya,Emet,28824590,0.0,50.13997794925729,50.13997794925729
Kütahya,Gediz,38874437,0.0,50.04333290271219,50.04333290271219
Kütahya,Hisarcık,9808101,0.3,50.04333290271219,49.74333290271219
Kütahya,Merkez,29432904,0.0,21.565606711883156,21.565606711883156
Kütahya,Pazarlar,3027405,0.0,50.04333290271219,50.04333290271219
Kütahya,Simav,46095855,2.81,75.75612984670919,72.94612984670918
Kütahya,Tavşanlı,45173176,0.0,50.13997794925729,50.13997794925729
Kütahya,Çavdarhisar,5232077,0.0,50.04333290271219,50.04333290271219
Kütahya,Şaphane,5671680,3.58,50.04333290271219,46.46333290271219
Malatya,Akçadağ,30614830,0.0,54.96875804612054,54.96875804612054
Malatya,Arapkir,10952204,0.0,24.96918611184006,24.96918611184006
Malatya,Arguvan,30633985,0.0,57.473990892096396,57.473990892096396
Malatya,Battalgazi,9241183,0.0,67.01125642117886,67.01125642117886
Malatya,Darende,36942056,0.0,57.473990892096396,57.473990892096396
Malatya,Doğanyol,8709094,0.0,67.01125642117886,67.01125642117886
Malatya,Doğanşehir,18141037,0.0,26.565824362050865,26.565824362050865
Malatya,Hekimhan,53621835,0.0,57.473990892096396,57.473990892096396
Malatya,Kale,6395202,0.0,67.01125642117886,67.01125642117886
Malatya,Kuluncak,16351907,0.0,60.56570783997703,60.56570783997703
Malatya,Merkez,30748186,0.0,67.01125642117886,67.01125642117886
Malatya,Pötürge,22713882,0.0,68.94964681143338,68.94964681143338
Malatya,Yazıhan,14361127,0.0,54.96875804612054,54.96875804612054
Malatya,Yeşilyurt,7392548,0.0,26.565824362050865,26.565824362050865
Manisa,Ahmetli,7498200,0.0,46.46819379837428,46.46819379837428
Manisa,Akhisar,23110308,18.94,46.5270874313944,27.587087431394398
Manisa,Alaşehir,19776017,8.58,46.5270874313944,37.9470874313944
Manisa,Demirci,0,84.57,75.75612984670919,0.0
Manisa,Gölmarmara,6576005,0.0,46.46819379837428,46.46819379837428
Manisa,Gördes,21289481,0.0,46.5270874313944,46.5270874313944
Manisa,Kula,21728292,0.0,46.5270874313944,46.5270874313944
Manisa,Köprübaşı,7479612,0.0,46.46819379837428,46.46819379837428
Manisa,Kırkağaç,14156615,1.21,53.384908935889854,52.17490893588985
Manisa,Merkez,10851638,0.0,18.456742176430726,18.456742176430726
Manisa,Salihli,29066787,0.07,46.46819379837428,46.39819379837428
Manisa,Saruhanlı,22741342,0.0,53.384908935889854,53.384908935889854
Manisa,Sarıgöl,4052690,0.0,26.10300470193037,26.10300470193037
Manisa,Selendi,25773879,0.0,75.75612984670919,75.75612984670919
Manisa,Soma,21342094,0.0,53.384908935889854,53.384908935889854
Manisa,Turgutlu,4009243,0.0,18.456742176430726,18.456742176430726
Mardin,Dargeçit,13271527,0.0,41.043211198724244,41.043211198724244
Mardin,Derik,31115613,0.0,42.030345931533574,42.030345931533574
Mardin,Kızıltepe,31018585,0.0,38.02667557145793,38.02667557145793
Mardin,Mazıdağı,31880780,0.0,64.63785812003717,64.63785812003717
Mardin,Merkez,40129935,0.0,64.63785812003717,64.63785812003717
Mardin,Midyat,24927108,0.0,41.043211198724244,41.043211198724244
Mardin,Nusaybin,28890533,0.0,38.02667557145793,38.02667557145793
Mardin,Savur,42711011,0.0,64.63785812003717,64.63785812003717
Mardin,Yeşilli,1995988,0.0,64.63785812003717,64.63785812003717
Mardin,Ömerli,8923863,0.0,41.043211198724244,41.043211198724244
Mersin,Anamur,1590530,25.83,28.235127924267466,2.405127924267468
Mersin,Aydıncık,679876,34.36,38.02667557145793,3.6666755714579295
Mersin,Bozyazı,6090782,16.98,38.02667557145793,21.04667557145793
Mersin,Erdemli,24904199,0.0,23.18476247407145,23.18476247407145
Mersin,Gülnar,26345176,0.31,40.477419425233734,40.16741942523373
Mersin,Merkez,4206849,18.4,23.18476247407145,4.784762474071453
Mersin,Mut,55141067,0.0,40.477419425233734,40.477419425233734
Mersin,Silifke,56140482,0.0,42.030345931533574,42.030345931533574
Mersin,Tarsus,31118923,0.0,38.02667557145793,38.02667557145793
Mersin,Çamlıyayla,3988035,11.77,23.18476247407145,11.414762474071452
Mugla,Bodrum,0,38.04,38.02667557145793,0.0
Mugla,Dalaman,3051062,28.21,38.02667557145793,9.816675571457928
Mugla,Datça,8105074,0.84,38.02667557145793,37.186675571457926
Mugla,Fethiye,24549483,1.33,18.456742176430726,17.126742176430724
Mugla,Kavaklıdere,0,52.15,31.871602496602392,0.0
Mugla,Köyceğiz,0,62.67,38.02667557145793,0.0
Mugla,Marmaris,0,58.46,38.02667557145793,0.0
Mugla,Merkez,29627644,3.15,38.02667557145793,34.87667557145793
Mugla,Milas,40343476,0.0,38.02667557145793,38.02667557145793
Mugla,Ortaca,0,72.01,38.02667557145793,0.0
Mugla,Ula,0,61.54,38.02667557145793,0.0
Mugla,Yatağan,13882928,1.59,31.871602496602392,30.281602496602392
Mus,Bulanık,36533340,0.0,42.63668216267263,42.63668216267263
Mus,Hasköy,10777600,0.0,57.473990892096396,57.473990892096396
Mus,Korkut,8853730,0.0,42.86011013404343,42.86011013404343
Mus,Malazgirt,31800277,0.0,42.63668216267263,42.63668216267263
Mus,Merkez,57449795,0.0,42.86011013404343,42.86011013404343
Mus,Varto,31199866,0.0,42.86011013404343,42.86011013404343
Nevsehir,Acıgöl,16529337,0.0,50.04333290271219,50.04333290271219
Nevsehir,Avanos,21254352,0.0,50.13997794925729,50.13997794925729
Nevsehir,Derinkuyu,9353399,0.0,53.912723684426524,53.912723684426524
Nevsehir,Gülşehir,25469493,0.0,50.04333290271219,50.04333290271219
Nevsehir,Hacıbektaş,14617201,0.0,50.04333290271219,50.04333290271219
Nevsehir,Kozaklı,22459743,0.0,66.85561204708458,66.85561204708458
Nevsehir,Merkez,13726148,0.0,53.912723684426524,53.912723684426524
Nevsehir,Ürgüp,13468841,0.0,53.912723684426524,53.912723684426524
Nigde,Altunhisar,5046368,0.0,21.565606711883156,21.565606711883156
Nigde,Bor,14372518,0.0,21.565606711883156,21.565606711883156
Nigde,Merkez,63506490,0.0,60.56570783997703,60.56570783997703
Nigde,Ulukışla,47775009,0.0,66.85561204708458,66.85561204708458
Nigde,Çamardı,41725949,0.0,60.56570783997703,60.56570783997703
Nigde,Çiftlik,12102718,0.0,50.04333290271219,50.04333290271219
Ordu,Akkuş,3559562,46.73,55.937073473335985,9.207073473335988
Ordu,Aybastı,0,62.22,60.56570783997703,0.0
Ordu,Fatsa,2452472,52.67,68.94964681143338,16.27964681143338
Ordu,Gölköy,0,80.36,60.56570783997703,0.0
Ordu,Gülyalı,0,60.77,59.3009344169009,0.0
Ordu,Gürgentepe,661888,59.38,68.94964681143338,9.56964681143338
Ordu,Kabadüz,0,68.53,37.99467201318694,0.0
Ordu,Kabataş,0,75.65,68.94964681143338,0.0
Ordu,Korgan,5197700,18.53,68.94964681143338,50.41964681143338
Ordu,Kumru,0,77.53,68.94964681143338,0.0
Ordu,Merkez,0,73.35,59.3009344169009,0.0
Ordu,Mesudiye,22154921,0.0,37.99467201318694,37.99467201318694
Ordu,Perşembe,0,79.58,68.94964681143338,0.0
Ordu,Ulubey,0,76.63,68.94964681143338,0.0
Ordu,Çamaş,0,80.12,68.94964681143338,0.0
Ordu,Çaybaşı,0,68.1,55.937073473335985,0.0
Ordu,Ünye,194909,68.21,68.94964681143338,0.7396468114333885
Ordu,İkizce,2184095,10.3,55.937073473335985,45.63707347333599
Osmaniye,Bahçe,0,74.28,53.384908935889854,0.0
Osmaniye,Düziçi,6934620,7.47,31.871602496602392,24.401602496602393
Osmaniye,Hasanbeyli,2350176,0.0,38.02667557145793,38.02667557145793
Osmaniye,Kadirli,14031642,1.99,31.871602496602392,29.881602496602394
Osmaniye,Merkez,0,77.75,38.02667557145793,0.0
Osmaniye,Sumbas,6956963,0.0,31.871602496602392,31.871602496602392
Osmaniye,Toprakkale,6744426,0.0,38.02667557145793,38.02667557145793
Rize,Ardeşen,0,52.21,37.99467201318694,0.0
Rize,Derepazarı,0,70.9,66.26809649058735,0.0
Rize,Fındıklı,0,81.44,37.99467201318694,0.0
Rize,Güneysu,562086,52.44,66.26809649058735,13.828096490587356
Rize,Hemşin,0,85.0,66.26809649058735,0.0
Rize,Kalkandere,0,78.42,66.26809649058735,0.0
Rize,Merkez,3241487,38.6,66.26809649058735,27.668096490587352
Rize,Pazar,339897,60.14,66.26809649058735,6.128096490587353
Rize,Çamlıhemşin,0,84.49,37.99467201318694,0.0
Rize,Çayeli,0,71.12,66.26809649058735,0.0
Rize,İkizdere,14388668,1.58,37.99467201318694,36.414672013186944
Rize,İyidere,0,85.11,66.26809649058735,0.0
Sakarya,Akyazı,0,33.04,26.565824362050865,0.0
Sakarya,Ferizli,3726061,3.6,56.26169726729998,52.66169726729998
Sakarya,Geyve,10267464,1.36,26.565824362050865,25.205824362050866
Sakarya,Hendek,0,95.8,56.26169726729998,0.0
Sakarya,Karapürçek,1691654,4.94,26.565824362050865,21.625824362050864
Sakarya,Karasu,6440433,29.16,56.26169726729998,27.10169726729998
Sakarya,Kaynarca,0,95.81,56.26169726729998,0.0
Sakarya,Kocaali,0,57.36,56.26169726729998,0.0
Sakarya,Merkez,12718793,0.79,56.26169726729998,55.47169726729998
Sakarya,Pamukova,0,80.63,75.75612984670919,0.0
Sakarya,Sapanca,1072017,8.86,26.565824362050865,17.705824362050866
Sakarya,Söğütlü,2106540,9.38,56.26169726729998,46.88169726729998
Sakarya,Taraklı,3918663,0.0,26.565824362050865,26.565824362050865
Samsun,Alaçam,0,73.17,67.5065640809194,0.0
Samsun,Asarcik,553426,19.47,24.269506898369173,4.799506898369174
Samsun,Ayvacık,1037954,18.59,24.269506898369173,5.679506898369173
Samsun,Bafra,52935878,0.0,67.5065640809194,67.5065640809194
Samsun,Havza,20665110,0.33,53.912723684426524,53.582723684426526
Samsun,Kavak,0,36.25,24.269506898369173,0.0
Samsun,Ladik,5089821,0.0,24.269506898369173,24.269506898369173
Samsun,Merkez,9451567,0.31,24.269506898369173,23.959506898369174
Samsun,Ondokuz Mayıs,4439249,0.05,33.43149962897458,33.38149962897458
Samsun,Salıpazarı,0,93.1,55.937073473335985,0.0
Samsun,Tekkeköy,2923048,6.16,24.269506898369173,18.109506898369172
Samsun,Terme,0,75.07,55.937073473335985,0.0
Samsun,Vezirköprü,41790815,1.09,50.29728424135734,49.207284241357335
Samsun,Yakakent,0,85.51,67.5065640809194,0.0
Samsun,Çarşamba,18026744,4.41,55.937073473335985,51.52707347333599
Sanliurfa,Akçakale,11102880,0.0,38.02667557145793,38.02667557145793
Sanliurfa,Birecik,14393034,0.0,38.02667557145793,38.02667557145793
Sanliurfa,Bozova,33573705,0.0,38.02667557145793,38.02667557145793
Sanliurfa,Ceylanpınar,41403141,0.0,38.02667557145793,38.02667557145793
Sanliurfa,Halfeti,15181842,0.0,38.02667557145793,38.02667557145793
Sanliurfa,Harran,19462040,0.0,38.02667557145793,38.02667557145793
Sanliurfa,Hilvan,27676974,0.0,38.02667557145793,38.02667557145793
Sanliurfa,Merkez,71942002,0.0,38.02667557145793,38.02667557145793
Sanliurfa,Siverek,90462204,0.0,41.043211198724244,41.043211198724244
Sanliurfa,Suruç,12294231,0.0,38.02667557145793,38.02667557145793
Sanliurfa,Viranşehir,42248679,0.0,38.02667557145793,38.02667557145793
Siirt,Aydınlar,1475731,0.04,43.48680410132112,43.44680410132112
Siirt,Baykan,11257881,0.0,43.48680410132112,43.48680410132112
Siirt,Eruh,26189146,0.0,43.48680410132112,43.48680410132112
Siirt,Kurtalan,16149984,0.0,43.48680410132112,43.48680410132112
Siirt,Merkez,5403062,0.0,43.48680410132112,43.48680410132112
Siirt,Pervari,14183867,0.0,21.565606711883156,21.565606711883156
Siirt,Şirvan,6735204,6.35,21.565606711883156,15.215606711883156
Sinop,Ayancık,0,98.72,70.21486383659548,0.0
Sinop,Boyabat,19320253,4.69,30.812464632170666,26.122464632170665
Sinop,Dikmen,0,80.63,30.812464632170666,0.0
Sinop,Durağan,6374815,18.79,30.812464632170666,12.022464632170667
Sinop,Erfelek,2719308,31.23,46.5270874313944,15.297087431394399
Sinop,Gerze,6626213,7.22,30.812464632170666,23.592464632170667
Sinop,Merkez,10281125,2.02,46.5270874313944,44.507087431394396
Sinop,Saraydüzü,0,35.32,30.812464632170666,0.0
Sinop,Türkeli,0,95.12,70.21486383659548,0.0
Sirnak,Beytüşşebap,52243303,0.15,57.473990892096396,57.3239908920964
Sirnak,Cizre,14682503,0.0,46.46819379837428,46.46819379837428
Sirnak,Güçlükonak,10008186,0.0,41.043211198724244,41.043211198724244
Sirnak,Merkez,57093044,3.09,46.46819379837428,43.378193798374284
Sirnak,Silopi,11096826,0.0,46.46819379837428,46.46819379837428
Sirnak,Uludere,20646084,0.17,57.473990892096396,57.303990892096394
Sirnak,İdil,22773033,0.0,41.043211198724244,41.043211198724244
Sivas,Akıncılar,6347257,0.15,30.206730573681266,30.056730573681268
Sivas,Altınyayla,10240454,0.0,41.868907856014594,41.868907856014594
Sivas,Divriği,61054269,0.0,42.86011013404343,42.86011013404343
Sivas,Doğanşar,2242406,7.63,30.206730573681266,22.576730573681267
Sivas,Gemerek,22524648,0.0,41.868907856014594,41.868907856014594
Sivas,Gölova,7216381,3.4,42.94640592711692,39.54640592711692
Sivas,Gürün,82559663,0.0,60.56570783997703,60.56570783997703
Sivas,Hafik,35825479,0.0,30.206730573681266,30.206730573681266
Sivas,Kangal,113234870,0.0,60.56570783997703,60.56570783997703
Sivas,Koyulhisar,21211698,0.0,37.99467201318694,37.99467201318694
Sivas,Merkez,57063459,0.0,41.868907856014594,41.868907856014594
Sivas,Suşehri,13220315,0.0,30.206730573681266,30.206730573681266
Sivas,Ulaş,15373043,0.0,41.868907856014594,41.868907856014594
Sivas,Yıldızeli,42679798,0.0,29.25803922007553,29.25803922007553
Sivas,Zara,37957689,0.0,30.206730573681266,30.206730573681266
Sivas,İmranlı,18366342,0.0,30.206730573681266,30.206730573681266
Sivas,Şarkışla,42184336,0.0,41.868907856014594,41.868907856014594
